conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.92957e+18,Mon Jun 02 16:18:05 +0000 2025,0,belum dapet dapet juga email dari bea cukai ,1.92957e+18,,,in,,0,0,0,https://x.com/undefined/status/1929573242882167171,8.41992e+17,
1.92936e+18,Mon Jun 02 16:07:37 +0000 2025,0,@tanyakanrl jombi nya ketahan di bea cukai bu,1.92957e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1929570609408717188,2979260377.0,
1.92924e+18,Mon Jun 02 16:06:38 +0000 2025,12,@notyerbznz @iSatrio Bukan wewenang bea cukai... tp Imigrasi klo ini.,1.92957e+18,,notyerbznz,in,,0,1,0,https://x.com/undefined/status/1929570359587512710,1.8294e+18,
1.92957e+18,Mon Jun 02 15:49:58 +0000 2025,1,Ges aku mau jual iphone 12 mini 128gb warna midnight IMEI registered Bea Cukai resmi. Kalo ada yang mau info info detail DM aja yaa.,1.92957e+18,,,in,,0,1,0,https://x.com/undefined/status/1929566165728190801,1.8566e+18,
1.92955e+18,Mon Jun 02 15:03:22 +0000 2025,0,life before uts selasa: kuis akuntansi keuangan menengah rabu: kuis pajak n bea cukai sehat sehat deh seminggu sebelum uts,1.92955e+18,,,in,,0,0,0,https://x.com/undefined/status/1929554440937251093,1.25482e+18,
1.92952e+18,Mon Jun 02 14:46:56 +0000 2025,0,@bucinwinter @rocknwinn @hutaeau @iniiasyaa_ @Versacesaiint ketahan bea cukai,1.92955e+18,,bucinwinter,in,,0,1,0,https://x.com/undefined/status/1929550304070230364,1.80022e+18,
1.92955e+18,Mon Jun 02 14:44:25 +0000 2025,1,bea cukai ajgg https://t.co/EeevR1mLSu,1.92955e+18,https://pbs.twimg.com/media/GscjMxkboAAPWa4.jpg,,hu,,0,0,0,https://x.com/undefined/status/1929549670511964463,705079657.0,
1.92952e+18,Mon Jun 02 14:43:28 +0000 2025,0,@zkeniths Ip 12/64 GB inter sudah bayar bea cukai jadi imei permanen mulus gak ada dent sama sekali 4 7 Jt,1.92955e+18,,zkeniths,in,,0,0,0,https://x.com/undefined/status/1929549432300728693,1.06192e+18,
1.92954e+18,Mon Jun 02 14:22:26 +0000 2025,5,Some majors I've considered before actually choosing my current one: 1. Hukum UNPAD (karna dulu suka lomba debat) 2. Bea cukai PKN STAN (disuruh ibu bapak) 3. FK UNHAN (pengen karna masuk barak) 4. FKG UNPAD (pengen aja) 5. FITB ITB (pengaruh masbum bunga) 6. FK UNDIP (jauh),1.92954e+18,,,in,,7,2,0,https://x.com/undefined/status/1929544140204691929,1.46809e+18,
1.92953e+18,Mon Jun 02 13:19:21 +0000 2025,0,@prajuritELLA @prajuritKARINA Di bea cukai Di...,1.92953e+18,,dianahwri,in,,0,1,0,https://x.com/undefined/status/1929528262952173776,8.56121e+17,
1.92952e+18,Mon Jun 02 13:04:32 +0000 2025,0,Koordinasi DBHCHT Bidang Ekonomi Pembangunan Setda Barru Kunjungi Bea Cukai Parepare. Parepare 26.02.2025 - Dalam rangka menguatkan koordinasi dan sinergi pengelolaan Dana Bagi Hasil Cukai Hasil Tembakau (DBHCHT) yang efektif dan efisien. https://t.co/5JxHvvYjXb,1.92952e+18,https://pbs.twimg.com/media/GscMVSnaMAAZ_Yx.jpg,,in,,0,0,0,https://x.com/undefined/status/1929524533507080504,1.088e+18,
1.92952e+18,Mon Jun 02 12:50:34 +0000 2025,0,Pelabuhan Irkeshtam di China barat laut luncurkan uji coba operasi bea cukai barang 24 jam https://t.co/PL5viC1Se2 https://t.co/SmDoYjTubI,1.92952e+18,https://pbs.twimg.com/media/GscJHkHbQAAU14Q.jpg,,in,,0,0,0,https://x.com/undefined/status/1929521019045245019,3271146871.0,
1.92952e+18,Mon Jun 02 12:43:08 +0000 2025,3,??????? BEA CUKAI MONYEEETTTTT RANDOM CHECK YABLU YANG BENER LAH TAIIIII PAJAK GEDE JADI BEGINI ANJIRRR JAHAT BGTTTTTT CAPEK BGTTTT MAU NANGIS YA ALLAH TEGA BGTTT SIH BISA GAK LU YANG BENER ASTAGA https://t.co/kfMNsWhMtv,1.92952e+18,https://pbs.twimg.com/media/GscHbWfb0AAaLoJ.jpg,,in,,0,2,1,https://x.com/undefined/status/1929519148532445493,1.03147e+18,
1.69255e+18,Mon Jun 02 12:38:57 +0000 2025,0,Open joki tugas dan ujian Wa: https://t.co/mNRIdeY2p6 1.Brevet SPT dan pajak 3.MANAJEMEN PAJAK 4.AKUNTANSI PAJAK 5.SPT PPN PPH 6.BEA CUKAI 7.PPN PPB BPHTB 8.PAJAK DAERAH 9.HUKUM PAJAK 10.MAKALAH 11.Tugas akhir jurnal 12.makalah 13.KUP 14.Analisis kasus #zonauang #jokitugas https://t.co/Kmp7kYw7gH,1.92952e+18,https://pbs.twimg.com/media/GscGe2Na8AApj7S.jpg,JokiHallo,in,,0,1,0,https://x.com/undefined/status/1929518096026361985,1.49025e+18,
1.92911e+18,Mon Jun 02 12:24:26 +0000 2025,0,@intinyadeh sebenernya ini harus ada ijin importnya dan emang ada pajak import yang emang tinggi bgt biayanya tapi kalo dari china atau asia biasanya ada FORM E dari eksportirnya jadi bisa meringankan biaya masuk barang dan untuk di bea cukai emang ada pr,1.92951e+18,,intinyadeh,in,,0,0,0,https://x.com/undefined/status/1929514444150988998,1.16455e+18,
1.9295e+18,Mon Jun 02 12:24:02 +0000 2025,1,@beacukaiRI Tempat laham suap paling enak di bea cukai lihat aja pegawainya pada kaya2 semua hasil sogok,1.92951e+18,,beacukaiRI,in,,0,0,1,https://x.com/undefined/status/1929514343940399152,1.60414e+18,
1.92951e+18,Mon Jun 02 12:14:59 +0000 2025,0,@mcngdgn ngelamar ke bea cukai dulu ,1.92951e+18,,mcngdgn,in,,0,0,0,https://x.com/undefined/status/1929512065950965951,101165062.0,
1.92951e+18,Mon Jun 02 11:53:09 +0000 2025,75,Saya ingin melihat Dirjen Bea-Cukai yang berpangkat Letjen dan berkualifikasi komando menindak tegas penyelundup 5 juta ton nikel ke Cina dan perwira TNI yang mengirim surat ke Bea Cukai untuk membebaskan barang bawaan temannya dari luar negeri.,1.92951e+18,,,in,,0,1,26,https://x.com/undefined/status/1929506569831530704,296177546.0,
1.92949e+18,Mon Jun 02 11:32:51 +0000 2025,1,@BaseAnakFK Bea cukai,1.9295e+18,,BaseAnakFK,in,,0,0,0,https://x.com/undefined/status/1929501459621806306,467314281.0,
1.9295e+18,Mon Jun 02 11:32:32 +0000 2025,1,@Kenawhysii gen z emang gak tau diuntung udah bisa kerja di bea cukai malah resign mental kaya gitu2 emang sok suci padahal tiap hari juga belum tentu lengkap sholatnya jadi lebih baik nganggur tp jujur drpd kerja ngikut kemauan bos? pantes pemerintah sus,1.9295e+18,,Kenawhysii,in,,0,1,0,https://x.com/undefined/status/1929501382446387614,1.27827e+18,
1.9295e+18,Mon Jun 02 11:27:09 +0000 2025,2,Bea Cukai tunjukkan komitmennya dalam memperkuat keamanan dan memperlancar arus perdagangan internasional melalui penyerahan Sertifikat Authorized Economic Operator (AEO) ke 23 perusahaan. Selengkapnya https://t.co/4JM81hYjtN https://t.co/ovr75binUo,1.9295e+18,https://pbs.twimg.com/media/Gsb2CuPbYAA7UM6.jpg,,in,,0,1,1,https://x.com/undefined/status/1929500028546211967,2940183750.0,
1.9295e+18,Mon Jun 02 11:25:27 +0000 2025,3,Sebagai tindak lanjut penggagalan penyelundupan pakaian bekas ilegal pada tanggal 21 Maret 2025 @BeacukaiAtambua menyerahkan seorang tersangka dan barang bukti ke Kejaksaan Tinggi Nusa Tenggara Timur pada Jumat (16/05). Selengkapnya https://t.co/fMqXBwjYDC https://t.co/pRHVzSbaGv,1.9295e+18,https://pbs.twimg.com/media/Gsb1pmyakAAgjXe.jpg,,in,,0,1,0,https://x.com/undefined/status/1929499599133180243,2940183750.0,
1.9295e+18,Mon Jun 02 11:12:36 +0000 2025,0,UNBLOCK IMEI ALL TYPE IPHONE DAN ANDROID https://t.co/VBKYi9zeKT -3 BULAN -BEA CUKAI FAST PENGERJAAN PAY AFTER https://t.co/GbZGmmdSHB,1.9295e+18,https://pbs.twimg.com/media/GsbytZIbYAAO1jP.jpg,,in,,0,0,0,https://x.com/undefined/status/1929496366264312145,1.53805e+18,
1.9295e+18,Mon Jun 02 11:12:27 +0000 2025,0,UNBLOCK IMEI ALL TYPE IPHONE DAN ANDROID https://t.co/VBKYi9zeKT -3 BULAN -BEA CUKAI FAST PENGERJAAN PAY AFTER https://t.co/gLIuUab7yJ,1.9295e+18,https://pbs.twimg.com/media/GsbyrEoaIAAoimv.jpg,,in,,0,0,0,https://x.com/undefined/status/1929496326703566936,1.53805e+18,
1.9294e+18,Mon Jun 02 11:08:27 +0000 2025,79,@kaviarindra lulusan STAN yang bagus2 sebenernya ketutupan sama polah Bea Cukai yang bikin geleng2 kepala,1.9295e+18,,katakavv,in,,0,3,6,https://x.com/undefined/status/1929495321047884145,1.27827e+18,
1.92909e+18,Mon Jun 02 11:01:44 +0000 2025,0,@_in_dr_a @beacukaiRI STRESSS INI LAPANGAN GOLF HASIL IMPORT APA GIMANE. PAKE DITAG BEA CUKAI ,1.92949e+18,,_in_dr_a,in,,0,0,0,https://x.com/undefined/status/1929493631905223067,1.08629e+18,
1.82628e+18,Mon Jun 02 10:48:51 +0000 2025,0,@chiitan7407 @brbcaffeine bw careful chitan nanti tertahan di bea cukai dan tidak bisa bertemu kami ,1.92949e+18,,chiitan7407,in,,0,0,0,https://x.com/undefined/status/1929490387875299654,1.66902e+18,
1.92949e+18,Mon Jun 02 10:36:58 +0000 2025,0,Baru resign dari TNI langsung dilantik jadi Dirjen Bea Cukai lewat jalur PPPK. Athread https://t.co/rCG7L2kVp0,1.92949e+18,https://pbs.twimg.com/media/GsbqLg4b0AA4CQz.png,,in,,0,1,0,https://x.com/undefined/status/1929487396237615610,1.92721e+18,
1.92948e+18,Mon Jun 02 10:15:20 +0000 2025,0,jaman dulu banget ada satu teman yang keterima di sekolah dinas yang kalau lulus kerja di bea cukai (apa dah namanya) terus dengan setengah bercanda gue kirim wall di facebook-nya (atau testimonial di friendster ya?): nanti jangan korupsi ya terus sama dia nggak dibalas :(,1.92948e+18,,,in,,0,1,0,https://x.com/undefined/status/1929481951863353501,1.5725e+18,
1.92948e+18,Mon Jun 02 10:09:36 +0000 2025,0,Kolonel Czi Anto Indriyanto menyampaikan bahwa surat tersebut dibuat tidak dengan maksud intervensi atau menghindari kewajiban kepabeanan. https://t.co/gqoGa71Nyg,1.92948e+18,,,in,,0,0,0,https://x.com/undefined/status/1929480511891886167,72179055.0,
1.92948e+18,Mon Jun 02 10:00:02 +0000 2025,3,Ekonomi sedang tak baik-baik saja. Dirjen Pajak &amp; Bea Cukai yang baru Bimo Wijayanto dan Letjen (Purn) Djaka Budi Utama kini hadapi tantangan besar. Mampukah pilihan Prabowo ini jaga pendapatan negara? Selengkapnya di #Filonomics! https://t.co/WYTDallCCd #JernihMelihatDunia https://t.co/5C6LhnhMjR,1.92948e+18,https://pbs.twimg.com/amplify_video_thumb/1929458496611004416/img/0uenN4s_bFZHcO6W.jpg,,in,,0,0,0,https://x.com/undefined/status/1929478105334464614,23343960.0,
1.92947e+18,Mon Jun 02 09:40:48 +0000 2025,0,Emang najis banget bea cukai Indonesia.,1.92947e+18,,,in,,0,0,0,https://x.com/undefined/status/1929473263148708015,4750405478.0,
1.92947e+18,Mon Jun 02 09:28:06 +0000 2025,0,Bea cukai isinya orang idiot serakah. Mulyadi barak barak memek.,1.92947e+18,,faventurine,in,,0,1,0,https://x.com/undefined/status/1929470068854759461,9.78539e+17,
1.92947e+18,Mon Jun 02 09:15:06 +0000 2025,0,UNBLOCK IMEI ALL TYPE IPHONE DAN ANDROID https://t.co/VBKYi9zeKT -3 BULAN -BEA CUKAI FAST PENGERJAAN PAY AFTER https://t.co/RtLX5QyBNh,1.92947e+18,https://pbs.twimg.com/media/GsbX0dVbIAA-Kal.jpg,,in,,0,0,0,https://x.com/undefined/status/1929466796001689760,1.53805e+18,
1.92947e+18,Mon Jun 02 09:14:58 +0000 2025,0,UNBLOCK IMEI ALL TYPE IPHONE DAN ANDROID https://t.co/VBKYi9zeKT -3 BULAN -BEA CUKAI FAST PENGERJAAN PAY AFTER https://t.co/OdrclyaPyX,1.92947e+18,https://pbs.twimg.com/media/GsbXye0b0AAQjtj.jpg,,in,,0,0,0,https://x.com/undefined/status/1929466760547258769,1.53805e+18,
1.92946e+18,Mon Jun 02 09:14:55 +0000 2025,0,@zainudyn @beINSPORTSid Biaya bea cukai untuk trofi Liga Champions ke Indonesia bergantung pada nilai dan klasifikasi trofi. Trofi dari perak murni kemungkinan masuk kode HS 83062120 dengan bea masuk 0%-40% rata-rata 7 5%-15%. Pajak PPN 11% dikenakan pada,1.92947e+18,,zainudyn,in,,0,0,0,https://x.com/undefined/status/1929466749382250934,1.72067e+18,
1.92947e+18,Mon Jun 02 09:14:21 +0000 2025,0,Upacara Peringatan Hari Lahir Pancasila Ambon (2/6) Dalam rangka memperingati Hari Lahir Pancasila Bea Cukai Ambon mengikuti Upacara Peringatan Hari Lahir Pancasila di Aula Gedung Keuangan Negara Ambon. https://t.co/Q72r0bC1wt,1.92947e+18,https://pbs.twimg.com/media/GsbXdo6bkAAcDUQ.jpg,,in,,0,1,0,https://x.com/undefined/status/1929466608734318687,9.28036e+17,
1.92946e+18,Mon Jun 02 09:12:19 +0000 2025,0,@beINSPORTSid berapa biaya bea cukai kalau trofi champions league di bawa ke indonesia? @grok,1.92947e+18,,beINSPORTSid,in,,0,1,0,https://x.com/undefined/status/1929466096878281000,109871061.0,
1.92946e+18,Mon Jun 02 09:07:08 +0000 2025,0,ga akan ada jombi buk yang ada ketahan bea cukai duluan,1.92946e+18,,,in,,0,0,0,https://x.com/undefined/status/1929464790763864179,1.3954e+18,
1.92936e+18,Mon Jun 02 08:49:46 +0000 2025,0,@tanyakanrl buset jombi busan mah ketahan bea cukai buk,1.92946e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1929460418554016109,1.35136e+18,
1.92911e+18,Mon Jun 02 08:36:15 +0000 2025,1,@burzumJKT48 @prastow @kuatji @legalshitposttt @intinyadeh Lha prastow juga sipil bukan? Apa sih yang dimaksud dari tulisan ini. Mungkin maksudnya ASN bea cukai yang diharapkan untuk perbaiki diri dan sistemnya.,1.92946e+18,,hellena_____,in,,0,0,0,https://x.com/undefined/status/1929457018634649719,1.71242e+18,
1.92943e+18,Mon Jun 02 08:19:17 +0000 2025,0,@Aish_aisy0104 Hai Kak. Apakah dapat diinformasikan impor XML tersebut atas transaksi apa ? apakah transaksi dengan kawasan berikat ? jika iya ada kemungkinan nomor pendukung belum sinkron dengan data bea cukai silakan dicoba secara berkala. Tks*Rico,1.92945e+18,,Aish_aisy0104,in,,0,1,0,https://x.com/undefined/status/1929452748224807321,4564565058.0,
1.92945e+18,Mon Jun 02 08:18:21 +0000 2025,0,anjin ktp pake segala ketinggalan di kantor bea cukai batam asuu,1.92945e+18,,,in,,0,1,0,https://x.com/undefined/status/1929452514732122172,2801067998.0,
1.92945e+18,Mon Jun 02 08:17:17 +0000 2025,0,Menteri Keuangan Ibu Sri Mulyani Indrawati (@smindrawati) secara resmi melantik Bapak Djaka Budi Utama sebagai Direktur Jenderal Bea dan Cukai pada hari Jumat 23 Mei 2025 di Gedung Djuanda selengkapnya di https://t.co/Y3ZbzWBqsh https://t.co/YbzoGJv7ij,1.92945e+18,https://pbs.twimg.com/media/GsbKlkrboAAyhMA.jpg,,in,,0,0,0,https://x.com/undefined/status/1929452245122232815,1.24307e+18,
1.92942e+18,Mon Jun 02 08:16:36 +0000 2025,0,@pH1girl333 Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah dapat diinformasikan impor XML tersebut atas transaksi apa ? Apakah transaksi dengan kawasan berikat ? Jika iya ada kemungkinan nomor pendukung belum sinkron dengan data bea cukai silakan dic,1.92945e+18,,pH1girl333,in,,0,0,0,https://x.com/undefined/status/1929452072568840325,4564565058.0,
1.9294e+18,Mon Jun 02 08:13:36 +0000 2025,0,@diandyanii Hai Kak. Apakah dapat diinformasikan impor XML tersebut atas transaksi apa ? apakah transaksi dengan kawasan berikat ? jika iya ada kemungkinan nomor pendukung belum sinkron dengan data bea cukai silakan dicoba secara berkala. Tks*Anto,1.92945e+18,,diandyanii,in,,0,1,0,https://x.com/undefined/status/1929451316772007983,4564565058.0,
1.92945e+18,Mon Jun 02 08:11:17 +0000 2025,0,Kemenkeu Satu Blitar hari ini (2/6) menggelar Upacara Peringatan Hari Lahir Pancasila Tahun 2025 di Halaman Kantor Bea Cukai Blitar. Upacara tersebut diikuti oleh perwakilan pegawai dari KPPBC TMP C Blitar KPPN Blitar dan KPP Pratama Blitar. https://t.co/yNO4bc8QBc,1.92945e+18,https://pbs.twimg.com/media/GsbJDkta0AAVK3X.jpg,,in,,0,1,0,https://x.com/undefined/status/1929450734287769693,1.2145e+18,
1.92945e+18,Mon Jun 02 08:10:33 +0000 2025,0,Unpopular opinion. After drone attack inside russia using russian truck that destroyed strategic bomber fleets tbh i don't mind if Dirjen Bea Cukai is a retired military personel.,1.92945e+18,,,en,,0,0,0,https://x.com/undefined/status/1929450550652702768,1.82679e+18,
1.92944e+18,Mon Jun 02 07:41:34 +0000 2025,0,Kepala Karantina NTB Agus Mugiyanto dan Kepala Kantor Bea Cukai Made Aryana mendorong komoditas asal NTB dapat diekspor langsung dari NTB dengan harapan bahwa hal tersebut dapat mengoptimalkan potensi daerah.,1.92944e+18,,karantinantb,in,,0,0,0,https://x.com/undefined/status/1929443258125471841,8.29619e+17,
1.92944e+18,Mon Jun 02 07:41:34 +0000 2025,0,Melalui sinergi ini Karantina NTB dan Bea Cukai Mataram berkomitmen untuk memberikan pelayanan dengan mudah dan cepat kepada eksportir yang ada di Pulau Lombok NTB. Sehingga potensi ekspor NTB Khususnya komoditas hewan ikan dan tumbuhan dapat meningkat dan dikenal dunia.,1.92944e+18,,karantinantb,in,,0,1,0,https://x.com/undefined/status/1929443256003371214,8.29619e+17,
1.92944e+18,Mon Jun 02 07:41:32 +0000 2025,0,Untuk menjamin kesehatan dan mendukung akselerasi ekspor komoditas hewan ikan dan tumbuhan asal NTB Karantina NTB bersinergi dengan Bea Cukai Mataram terkait implementasi,1.92944e+18,,karantinantb,in,,0,1,0,https://x.com/undefined/status/1929443249761964459,8.29619e+17,
1.92944e+18,Mon Jun 02 07:41:32 +0000 2025,0,Mataram (27/05) - Kolaborasi Strategis antara Karantina NTB dan Kantor Pengawasan dan Pelayanan Bea Cukai Tipe Madya Pabean C Mataram dalam rangka mengakselerasi Ekspor Komoditas Hewan Ikan dan Tumbuhan di Nusa Tenggara Barat.,1.92944e+18,,karantinantb,in,,0,1,0,https://x.com/undefined/status/1929443247723610471,8.29619e+17,
1.92944e+18,Mon Jun 02 07:41:31 +0000 2025,0,Sinergi Karantina dan Bea Cukai untuk mendongkrak Ekspor NTB #karantinantb #laporkarantina #karantinaindonesia https://t.co/B290lr2ZAm,1.92944e+18,https://pbs.twimg.com/media/GsbBgi2bwAA3FZr.jpg,,in,,0,1,0,https://x.com/undefined/status/1929443243726696630,8.29619e+17,
1.92881e+18,Mon Jun 02 07:34:56 +0000 2025,0,@MariaAlkaff_ bea cukai China yang salah tulis kalik...,1.92944e+18,,MariaAlkaff_,in,,0,0,0,https://x.com/undefined/status/1929441587739942928,97806040.0,
1.92944e+18,Mon Jun 02 07:31:45 +0000 2025,0,DAAAAAAAMN HE SAID IT. KING MAHKOTANYA MASIH NYANGKUT DI BEA CUKAI MOHON DITUNGGU,1.92944e+18,,,in,,0,1,0,https://x.com/undefined/status/1929440784836698236,1.22724e+18,
1.92936e+18,Mon Jun 02 07:23:43 +0000 2025,0,@tanyakanrl Lagian kaga mungkin ada jombi dari busan sampai KRL buu.. baru sampe Bea Cukai udah kena tahan dia,1.92944e+18,,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1929438765791023132,51679904.0,
1.92944e+18,Mon Jun 02 07:12:30 +0000 2025,0,sosial dan ekonomi serta mengoptimalkan penerimaan negara di sektor cukai. Kegiatan ini juga merupakan hasil sinergi dari berbagai instansi yang terus melakukan upaya Gempur Rokok Ilegal guna memberantas peredaran rokok dan MMEA ilegal di wilayah Banten. Kanwil Bea Cukai Banten,1.92944e+18,,bckanwilbanten,in,,0,1,0,https://x.com/undefined/status/1929435941543772516,1.21847e+18,
1.92944e+18,Mon Jun 02 07:10:23 +0000 2025,0,Semoga kamu gak ketahan bea cukai ya nak please banget ini mah https://t.co/nkZzSSI4CK,1.92944e+18,https://pbs.twimg.com/media/Gsa7RdPboAA1Vf4.jpg,,in,,0,0,0,https://x.com/undefined/status/1929435408808427859,1.15937e+18,
1.92944e+18,Mon Jun 02 07:10:13 +0000 2025,0,bukti hasil penindakan dan cukai serta memberikan efek jera kepada para pelanggar aturan kepabeanan Kanwil DJBC Banten Bersama Kejaksaan Negeri Kabupaten Tangerang Bea Cukai Merak dan Bea Cukai Tangerang melaksanakan pemusnahan bersama atas hasil penindakan kepabeanan dan https://t.co/EIBtbPAWPb,1.92944e+18,https://pbs.twimg.com/media/Gsa7PXNbgAARZaV.jpg,bckanwilbanten,in,,0,1,0,https://x.com/undefined/status/1929435368455115033,1.21847e+18,
1.92944e+18,Mon Jun 02 07:09:32 +0000 2025,0,Bea Cukai Banten Musnahkan Barang Hasil Penindakan Kepabeanan Dan Cukai Senilai 47 17 Miliar Halo Sobat Kaban! Sejalan dengan fungsi Community Protector dan Revenue Collector serta demi menjamin tranparansi atas pengelolaan Barang yang Menjadi Milik Negara (BMMN) juga barang https://t.co/UbtwQIKLl2,1.92944e+18,https://pbs.twimg.com/media/Gsa7FaZb0AA02I7.jpg,,in,,0,1,0,https://x.com/undefined/status/1929435197461905695,1.21847e+18,
1.9294e+18,Mon Jun 02 07:07:09 +0000 2025,1,@koganenohikari Pemalak? Petugas Bea Cukai hanya menjalankan tugas yg sudah sesuai dengan undang-undang ,1.92943e+18,,koganenohikari,in,,0,0,0,https://x.com/undefined/status/1929434596640166301,1.71099e+18,
1.9293e+18,Mon Jun 02 07:00:32 +0000 2025,0,@liaasister kenak bea cukai ga sih kalo misalnya dia balik nanti ke indo?,1.92943e+18,,liaasister,in,,0,0,0,https://x.com/undefined/status/1929432932432699660,1.33576e+18,
1.9294e+18,Mon Jun 02 06:59:46 +0000 2025,0,@phrotagonist bea cukai non,1.92943e+18,,phrotagonist,in,,0,1,0,https://x.com/undefined/status/1929432737389138328,1.92706e+18,
1.92943e+18,Mon Jun 02 06:56:15 +0000 2025,1,Rekap hasil pengawasan Bea Cukai Kediri selama bulan Mei ya Ndaaaa.. Jumlah SBP yang di terbitkan = 14 SBP Jumlah Batang = 3.898.220 btg rokok ilegal Total Nilai Barang = Rp. 5.788.931.670 - Total Kerugian Negara = Rp. 3.772.032.725 - Tetap semangat Gempur Rokok Ilegal .. https://t.co/ivtgsJxR8m,1.92943e+18,https://pbs.twimg.com/media/Gsa3xWragAAdFcz.jpg,,in,,0,0,0,https://x.com/undefined/status/1929431852273582588,814555718.0,
1.92943e+18,Mon Jun 02 06:48:24 +0000 2025,0,Bea Cukai Kudus Bongkar Jaringan Pita Cukai Palsu Ribuan Barang Bukti Diamankan https://t.co/lV3M2dXDVT,1.92943e+18,,,in,,0,0,0,https://x.com/undefined/status/1929429878895727052,1.45312e+18,
1.92943e+18,Mon Jun 02 06:38:03 +0000 2025,0,wkwkw penelitianku itu kan penelitian dosen ya otomatis kita beli domperidone pure dari india dan 2 bulan ketahan di bea cukai dan baru bisa diambil setelah dosenku bayar brp gt padahal harga domperidone itu sekilo cuma 1 1 juta,1.92943e+18,,,in,,0,0,0,https://x.com/undefined/status/1929427272177516963,1.80122e+18,
1.92942e+18,Mon Jun 02 05:59:05 +0000 2025,0,Ga habis habis tiap tahun ada aja drama Bea Cukai dan ga ada perubahan apapun dari pemerintah Sudah serusak dan sebusuk itu,1.92942e+18,,,in,,0,0,0,https://x.com/undefined/status/1929417466310168673,1.62661e+18,
1.92941e+18,Mon Jun 02 05:46:00 +0000 2025,0,Bea Cukai Malang Amankan 1 06 Juta Batang Rokok Ilegal Ini Kronologi Penelusurannya https://t.co/arJ6SU2hWI,1.92941e+18,,,in,,0,0,0,https://x.com/undefined/status/1929414173072736745,333877701.0,
1.92941e+18,Mon Jun 02 05:23:05 +0000 2025,0,Pembina Upacara kali ini adalah Kepala Kantor Wilayah BEa dan Cukai Maluku Sodikin dengan petugas upacara dari perwakilan masing-masing satuan kerja Kementerian Keuangan Provinsi Maluku.,1.92941e+18,,BCkanwilMaluku,in,,0,0,0,https://x.com/undefined/status/1929408405753491753,9.2996e+17,
1.92941e+18,Mon Jun 02 05:22:39 +0000 2025,0,Upacara dihadiri oleh pejabat/pegawai di satuan kerja Kementerian Keuangan Provinsi Maluku yang meliputi Kanwil Bea Cukai Maluku Kanwil Perbendaharaan Maluku KPPBC Ambon KPP Pratama Ambon KPPN Ambon dan KPKNL Ambon.,1.92941e+18,,BCkanwilMaluku,in,,0,0,0,https://x.com/undefined/status/1929408299008680364,9.2996e+17,
1.9294e+18,Mon Jun 02 05:01:33 +0000 2025,0,Bea Cukai Ngurah Rai Temukan 1 7 Kilo Kokain di Paket Pos Asal Inggris https://t.co/faawtaDEjR,1.9294e+18,,,in,,0,0,1,https://x.com/undefined/status/1929402988050932082,68930552.0,
1.9294e+18,Mon Jun 02 04:49:14 +0000 2025,13188,maaf pak yogi itu seleksi STAN Bea Cukai juga ketat. yang masuk jelas orang2 pinter tapi kenapa outputnya jadi pemalak WNI pulang dr luar negeri?,1.9294e+18,,,in,,84,112,2279,https://x.com/undefined/status/1929399888082546733,1.27827e+18,
1.92936e+18,Mon Jun 02 04:19:12 +0000 2025,3,@tanyakanrl jombi busan ketahan di bea cukai tante. ga bakal ada,1.92939e+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1929392331935154375,1.88189e+18,
1.92939e+18,Mon Jun 02 04:19:09 +0000 2025,1, Bea Cukai Ngurah Rai berkomitmen untuk terus mengawasi peredaran narkotika dan bekerja sama dengan instansi lainnya untuk memerangi narkotika tegasÂ Sunaryo https://t.co/faawtaDEjR,1.92939e+18,,,in,,0,0,0,https://x.com/undefined/status/1929392318798606811,68930552.0,
1.92938e+18,Mon Jun 02 03:47:07 +0000 2025,0,btw ni oh jungse bau2 main villain ya TAPI DIA 'CUMA' STAFF BEA CUKAI BJIRRRR bahkan bukan petinggi??? jd sgt tanda tanya besar knp dia bisa semisterius itu. pasti ada sesuatu si pelatih tinjunya jg amit amit hhhhh nyebelin bgt kesel tiap ada dia #GoodBoy,1.92938e+18,,skyemione,in,,0,1,0,https://x.com/undefined/status/1929384257845178758,1.33196e+18,
1.92938e+18,Mon Jun 02 03:20:06 +0000 2025,1,Dukung Kepatuhan dan Tata Kelola PT RAPP Ikuti Pelatihan Kepabeanan oleh Bea Cukai Pekanbaru @sahabatrapp @asiapacificrayon #LifeatApril #RAPP #BeaCukai #Regulasi #IndustriKertas https://t.co/GEYf7WGH8S,1.92938e+18,,,in,,0,0,0,https://x.com/undefined/status/1929377458802843775,788744100.0,
1.92907e+18,Mon Jun 02 03:15:56 +0000 2025,0,@Mdy_Asmara1701 Memang cocok. Tp kalo keduanya dr kemiliteran akan jadi isu kontroversi. Di pilgub Jakarta sj dia suara peringkat ke tiga. Ambil yg sekarang di bea cukai luhut dll. Memang mau sipil kehilangan pekerjaan karna sudah di isi dr militer.,1.92938e+18,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1929376406565257222,1.92193e+18,
